id,name,language,functions,functions_with_kw,keywords/global.json,keywords/nonlocal.json,keywords/globals.json,keywords/locals.json,keywords/inspect.json,keywords/import.json,keywords/from_import.json,keywords/builtins.json,parse_error
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021144949.py,python,87,0,0,0,0,0,0,0,0,0,964:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144403.py,python,11,0,0,0,0,0,0,0,0,0,55:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021154137.py,python,89,0,0,0,0,0,0,0,0,0,978:52
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008084514.py,python,17,0,0,0,0,0,0,0,0,0,1:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008084520.py,python,19,0,0,0,0,0,0,0,0,0,87:38
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925084643.py,python,2,0,0,0,0,0,0,0,0,0,13:1
59277497,projects/0/59277497-6643ac67a150e1d7fdb924c8dde501f8c72fd40f/yixiaoyang-SmallData-6643ac6/kaggle/DigitRecognizer/model.py,python,8,0,0,0,0,0,0,0,0,0,23:48
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241010142331.py,python,72,0,0,0,0,0,0,0,0,0,36:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241015084841.py,python,33,0,0,0,0,0,0,0,0,0,252:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014151253.py,python,31,0,0,0,0,0,0,0,0,0,30:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014153418.py,python,33,0,0,0,0,0,0,0,0,0,39:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241007143941.py,python,19,0,0,0,0,0,0,0,0,0,129:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930142811.py,python,6,0,0,0,0,0,0,0,0,0,36:17
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925084545.py,python,1,0,0,0,0,0,0,0,0,0,9:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021154411.py,python,88,0,0,0,0,0,0,0,0,0,981:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144139.py,python,11,0,0,0,0,0,0,0,0,0,54:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017151132.py,python,82,0,0,0,0,0,0,0,0,0,271:21
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014151618.py,python,31,0,0,0,0,0,0,0,0,0,181:89
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015084138.py,python,81,0,0,0,0,0,0,0,0,0,235:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930145559.py,python,15,0,0,0,0,0,0,0,0,0,38:24
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144126.py,python,10,0,0,0,0,0,0,0,0,0,53:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002083657.py,python,15,0,0,0,0,0,0,0,0,0,75:17
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008084952.py,python,19,0,0,0,0,0,0,0,0,0,93:32
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015083832.py,python,82,0,0,0,0,0,0,0,0,0,532:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009083608.py,python,24,0,0,0,0,0,0,0,0,0,116:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021153715.py,python,88,0,0,0,0,0,0,0,0,0,1030:73
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241023085011.py,python,89,0,0,0,0,0,0,0,0,0,612:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241015085953.py,python,33,0,0,0,0,0,0,0,0,0,203:59
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241010142334.py,python,80,0,0,0,0,0,0,0,0,0,38:1
262744748,projects/0/262744748-dcea719f588cdaa7cba2676e02058405b9bc347d/Legedith-Danke_Schoen-dcea719/rhyme.py,python,6,0,0,0,0,0,0,0,0,0,96:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009092015.py,python,28,0,0,0,0,0,0,0,0,0,169:42
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925085502.py,python,3,0,0,0,0,0,0,0,0,0,14:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015085348.py,python,82,0,0,0,0,0,0,0,0,0,236:21
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925092317.py,python,6,0,0,0,0,0,0,0,0,0,32:21
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008090953.py,python,22,0,0,0,0,0,0,0,0,0,146:24
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009090835.py,python,26,0,0,0,0,0,0,0,0,0,129:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017155553.py,python,87,0,0,0,0,0,0,0,0,0,985:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009091049.py,python,26,0,0,0,0,0,0,0,0,0,131:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241023083902.py,python,89,0,0,0,0,0,0,0,0,0,1043:81
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925084602.py,python,2,0,0,0,0,0,0,0,0,0,10:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014153348.py,python,27,0,0,0,0,0,0,0,0,0,40:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241015085955.py,python,33,0,0,0,0,0,0,0,0,0,203:59
373026110,projects/0/373026110-1ccd700bb16877122e9168d08b8c5988abe9d529/fyqc-cool18-1ccd700/duplicate_remove.py,python,4,0,0,0,0,0,0,0,0,0,53:14
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241010141250.py,python,79,0,0,0,0,0,0,0,0,0,9:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009091507.py,python,27,0,0,0,0,0,0,0,0,0,142:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009092353.py,python,28,0,0,0,0,0,0,0,0,0,4:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925085336.py,python,3,0,0,0,0,0,0,0,0,0,17:26
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017153624.py,python,85,0,0,0,0,0,0,0,0,0,610:13
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925084653.py,python,3,0,0,0,0,0,0,0,0,0,14:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925085455.py,python,3,0,0,0,0,0,0,0,0,0,14:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017154016.py,python,85,0,0,0,0,0,0,0,0,0,613:17
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test2_20240820143712.py,python,2,0,0,0,0,0,0,0,0,0,17:17
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009091106.py,python,26,0,0,0,0,0,0,0,0,0,132:13
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925085951.py,python,4,0,0,0,0,0,0,0,0,0,20:15
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008091134.py,python,21,0,0,0,0,0,0,0,0,0,125:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017151318.py,python,82,0,0,0,0,0,0,0,0,0,286:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002090514.py,python,19,0,0,0,0,0,0,0,0,0,89:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009084541.py,python,25,0,0,0,0,0,0,0,0,0,122:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021153639.py,python,88,0,0,0,0,0,0,0,0,0,1030:40
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240911091058.py,python,0,0,0,0,0,0,0,0,0,0,10:19
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240909140510.py,python,0,0,0,0,0,0,0,0,0,0,21:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021154352.py,python,89,0,0,0,0,0,0,0,0,0,981:34
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009090830.py,python,26,0,0,0,0,0,0,0,0,0,129:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015085313.py,python,82,0,0,0,0,0,0,0,0,0,234:13
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017151332.py,python,82,0,0,0,0,0,0,0,0,0,286:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144330.py,python,11,0,0,0,0,0,0,0,0,0,54:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test1_20240828131533.py,python,0,0,0,0,0,0,0,0,0,0,5:1
212434464,projects/0/212434464-b3490b1caf5d3ae87bf05bf85a8799ab153567cb/tansudaylan-troia-b3490b1/troia/kartik_eli/2bholtest.py,python,0,0,0,0,0,0,0,0,0,0,12:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021152729.py,python,87,0,0,0,0,0,0,0,0,0,1023:17
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014155640.py,python,33,0,0,0,0,0,0,0,0,0,250:68
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test1_20240902154237.py,python,1,0,0,0,0,0,0,0,0,0,25:28
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925090811.py,python,5,0,0,0,0,0,0,0,0,0,18:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008085547.py,python,20,0,0,0,0,0,0,0,0,0,66:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009091810.py,python,27,0,0,0,0,0,0,0,0,0,164:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015091934.py,python,82,0,0,0,0,0,0,0,0,0,238:82
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017153104.py,python,81,0,0,0,0,0,0,0,0,0,265:33
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014152133.py,python,32,0,0,0,0,0,0,0,0,0,186:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241007143938.py,python,19,0,0,0,0,0,0,0,0,0,129:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021153830.py,python,88,0,0,0,0,0,0,0,0,0,977:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008091328.py,python,23,0,0,0,0,0,0,0,0,0,127:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014153320.py,python,32,0,0,0,0,0,0,0,0,0,192:17
105776850,projects/0/105776850-cb81905c1a98404d43d9caabf0574f861d7c9b01/ihongChen-PlayRecommendSystem-cb81905/03_lightfm_coldstart.py,python,2,0,0,0,0,0,0,0,0,0,50:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014150821.py,python,30,0,0,0,0,0,0,0,0,0,182:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017145236.py,python,82,0,0,0,0,0,0,0,0,0,255:17
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241010144738.py,python,81,0,0,0,0,0,0,0,0,0,370:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240909141040.py,python,0,0,0,0,0,0,0,0,0,0,21:30
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008084206.py,python,19,0,0,0,0,0,0,0,0,0,91:37
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930143737.py,python,8,0,0,0,0,0,0,0,0,0,25:23
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test2_20240820143820.py,python,2,0,0,0,0,0,0,0,0,0,7:42
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009083836.py,python,25,0,0,0,0,0,0,0,0,0,116:37
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240905083815.py,python,0,0,0,0,0,0,0,0,0,0,8:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021152632.py,python,87,0,0,0,0,0,0,0,0,0,1022:13
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015083953.py,python,82,0,0,0,0,0,0,0,0,0,538:59
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930145012.py,python,12,0,0,0,0,0,0,0,0,0,31:5
83476936,projects/0/83476936-f0809d55172ff68193cce47dcea609d46f959c63/esturdivant-usgs-uas-data-publishing-f0809d5/adjust_positions_to_benchmark.py,python,0,0,0,0,0,0,0,0,0,0,20:4
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015084117.py,python,81,0,0,0,0,0,0,0,0,0,539:26
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002090602.py,python,19,0,0,0,0,0,0,0,0,0,92:13
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015091929.py,python,79,0,0,0,0,0,0,0,0,0,238:17
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014151248.py,python,31,0,0,0,0,0,0,0,0,0,29:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021154407.py,python,89,0,0,0,0,0,0,0,0,0,982:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014153533.py,python,33,0,0,0,0,0,0,0,0,0,40:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240902133507.py,python,0,0,0,0,0,0,0,0,0,0,5:1
767844314,projects/0/767844314-92978acb9e7df6271ac6b849ba816d44ae15a289/no-la-atcoder-92978ac/contest/abc370D/abc370D.1.py,python,21,0,0,0,0,0,0,0,0,0,171:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002090523.py,python,19,0,0,0,0,0,0,0,0,0,89:13
417509167,projects/0/417509167-d0a083ed50aa94238e67756fd24b065cb6999409/MalenaMDH-MALENA-d0a083e/EjercicioApi/ejercicio 4/server/swagger_server/controllers/server_controller.py,python,3,2,2,0,0,0,0,0,0,0,1:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241015092045.py,python,82,0,0,0,0,0,0,0,0,0,239:17
225907025,projects/0/225907025-6e073beb0a3025da415454a058621f74352f9dc5/kanjasaha-MOOC_deep_learning_projects-6e073be/DeepLearning_QuadCopter/.Trash-0/files/my_agent_dep.py,python,13,0,0,0,0,0,0,0,0,0,not-found
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009083611.py,python,24,0,0,0,0,0,0,0,0,0,119:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144800.py,python,12,0,0,0,0,0,0,0,0,0,81:15
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test2_20240820143148.py,python,2,0,0,0,0,0,0,0,0,0,3:30
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021152615.py,python,87,0,0,0,0,0,0,0,0,0,1022:13
159017020,projects/0/159017020-c638644528176b557224edcac99b9138885a49f9/manasa0917-python_code-c638644/Class 8/tryandexcept4.py,python,0,0,0,0,0,0,0,0,0,0,9:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925090258.py,python,4,0,0,0,0,0,0,0,0,0,23:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009091535.py,python,27,0,0,0,0,0,0,0,0,0,143:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240910091646.py,python,0,0,0,0,0,0,0,0,0,0,34:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144621.py,python,12,0,0,0,0,0,0,0,0,0,60:13
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002083916.py,python,15,0,0,0,0,0,0,0,0,0,40:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241002090125.py,python,19,0,0,0,0,0,0,0,0,0,83:9
412847027,projects/0/412847027-be165c7277ccc662da7435933081d1aecc080df1/brenobeirigo-darp-be165c7/notebooks/draft/01-problem-instances.py,python,0,0,0,0,0,0,0,0,0,0,4:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241014151237.py,python,30,0,0,0,0,0,0,0,0,0,30:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925085441.py,python,3,0,0,0,0,0,0,0,0,0,12:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241008084904.py,python,19,0,0,0,0,0,0,0,0,0,94:20
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925090851.py,python,5,0,0,0,0,0,0,0,0,0,21:13
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009091803.py,python,27,0,0,0,0,0,0,0,0,0,164:1
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20241009090131.py,python,25,0,0,0,0,0,0,0,0,0,119:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241017151324.py,python,82,0,0,0,0,0,0,0,0,0,283:17
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240930144555.py,python,11,0,0,0,0,0,0,0,0,0,14:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240909140517.py,python,0,0,0,0,0,0,0,0,0,0,21:1
107235080,projects/0/107235080-cfb628bb4e9db69c7e60f9bfd31dd520173c8c0f/delta-onera-delta_tb-cfb628b/flair2/PAS_PRIORITAIRE/ensemble/test.py,python,1,0,0,0,0,0,0,0,0,0,25:44
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/Scrabble_20241021145355.py,python,87,0,0,0,0,0,0,0,0,0,1022:9
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925085521.py,python,3,0,0,0,0,0,0,0,0,0,13:5
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/test3_20240911091043.py,python,0,0,0,0,0,0,0,0,0,0,8:19
844607287,projects/0/844607287-74f7e05d49cd35e9826228a4e839fa06f040f91d/philippbogdan-Scrabble-NEA-74f7e05/.history/dawg_20240925084538.py,python,1,0,0,0,0,0,0,0,0,0,9:1
